user_id,question_id,role,competency,skill_group,question_type,difficulty_label,difficulty,quality_score,skill_before,skill_after,timestamp,session_order
u_0431,GEN_DE_SYSTEM_085,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,HARD,0.8,2,0.6706,0.697,2024-10-26 16:27:00,40
u_0002,CONV_FB_0046,DA,SQL_DATABASE,SQL_DATABASE,FILL_BLANK,EASY,0.3,2,0.857,0.8684,2025-01-04 21:16:00,1
u_0002,DA_LZ_017,DA,SQL_DATABASE,SQL_DATABASE,CODING,EASY,0.3,2,0.8684,0.879,2025-01-04 21:20:00,2
u_0002,GEN_DA_BI_TOOLS_011,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,2,0.788,0.805,2025-01-04 21:26:00,3
u_0002,GEN_DA_BI_TOOLS_021,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,2,0.805,0.8206,2025-01-04 21:32:00,4
u_0002,DA_YH_072,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,EASY,0.3,2,0.642,0.6706,2025-01-04 21:36:00,5
u_0002,GEN_DA_BI_TOOLS_023,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,2,0.8206,0.8349,2025-01-04 21:41:00,6
u_0002,GEN_DA_STATISTICS_001,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,EASY,0.3,2,0.6706,0.697,2025-01-04 21:48:00,7
u_0002,GEN_DA_ANALYTICS_041,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,EASY,0.3,2,0.789,0.8059,2025-01-04 21:52:00,8
u_0002,DA_LZ_113,DA,SQL_DATABASE,SQL_DATABASE,MC_SINGLE,MEDIUM,0.55,2,0.879,0.8886,2025-01-04 21:58:00,9
u_0002,GEN_DA_STATISTICS_006,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,EASY,0.3,2,0.697,0.7212,2025-01-04 22:04:00,10
u_0002,GEN_DA_ANALYTICS_103,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,EASY,0.3,2,0.8059,0.8214,2025-01-04 22:12:00,11
u_0002,DA_LZ_118,DA,SQL_DATABASE,SQL_DATABASE,MC_SINGLE,MEDIUM,0.55,2,0.8886,0.8976,2025-01-04 22:19:00,12
u_0002,DA_LZ_076,DA,SQL_DATABASE,SQL_DATABASE,PRACTICE,MEDIUM,0.55,2,0.8976,0.9058,2025-01-04 22:26:00,13
u_0002,DA_GH_103,DA,SQL_DATABASE,SQL_DATABASE,CODING,MEDIUM,0.55,2,0.9058,0.9133,2025-01-04 22:34:00,14
u_0002,GEN_DA_BI_TOOLS_012,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,2,0.8349,0.8481,2025-01-04 22:42:00,15
u_0002,DA_LZ_117,DA,SQL_DATABASE,SQL_DATABASE,MC_SINGLE,MEDIUM,0.55,2,0.9133,0.9202,2025-01-04 22:47:00,16
u_0002,GEN_DA_BI_TOOLS_028,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,1,0.8481,0.8603,2025-01-04 22:52:00,17
u_0002,GEN_DA_BI_TOOLS_017,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,2,0.8603,0.8715,2025-01-04 22:58:00,18
u_0002,GEN_DA_STATISTICS_015,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,1,0.7212,0.7435,2025-01-04 23:03:00,19
u_0002,GEN_DA_BI_TOOLS_035,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,2,0.8715,0.8817,2025-01-04 23:07:00,20
u_0002,DA_LZ_069,DA,SQL_DATABASE,SQL_DATABASE,PRACTICE,MEDIUM,0.55,2,0.9202,0.9266,2025-01-04 23:11:00,21
u_0002,GEN_DA_ANALYTICS_058,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,2,0.8214,0.8357,2025-01-04 23:18:00,22
u_0002,GEN_DA_ANALYTICS_063,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,2,0.8357,0.8488,2025-01-04 23:25:00,23
u_0002,GEN_DA_ANALYTICS_093,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,2,0.8488,0.8609,2025-01-04 23:32:00,24
u_0002,GEN_DA_STATISTICS_003,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,2,0.7435,0.764,2025-01-04 23:40:00,25
u_0002,GEN_DA_ANALYTICS_089,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,2,0.8609,0.8721,2025-01-04 23:43:00,26
u_0002,GEN_DA_PYTHON_DA_033,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,2,0.667,0.6936,2025-01-04 23:47:00,27
u_0002,GEN_DA_PYTHON_DA_038,DA,PYTHON_ANALYTICS,PYTHON_PANDAS,THEORY,MEDIUM,0.55,2,0.6936,0.7181,2025-01-04 23:52:00,28
u_0002,CONV_FB_0080,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,FILL_BLANK,MEDIUM,0.55,2,0.764,0.7829,2025-01-04 23:59:00,29
u_0002,GEN_DA_PYTHON_DA_015,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,2,0.7181,0.7407,2025-01-05 00:04:00,30
u_0002,GEN_DA_PYTHON_DA_020,DA,PYTHON_ANALYTICS,PYTHON_PANDAS,THEORY,MEDIUM,0.55,2,0.7407,0.7614,2025-01-05 00:12:00,31
u_0002,GEN_DA_PYTHON_DA_047,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,2,0.7614,0.7805,2025-01-05 00:20:00,32
u_0002,GEN_DA_PYTHON_DA_022,DA,PYTHON_ANALYTICS,PYTHON_PANDAS,THEORY,MEDIUM,0.55,1,0.7805,0.7981,2025-01-05 00:28:00,33
u_0002,GEN_DA_PYTHON_DA_007,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,2,0.7981,0.8142,2025-01-05 00:36:00,34
u_0002,GEN_DA_ANALYTICS_087,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,2,0.8721,0.8823,2025-01-05 00:43:00,35
u_0002,DA_YH_073,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,HARD,0.8,2,0.7829,0.8003,2025-01-05 00:46:00,36
u_0002,GEN_DA_BI_TOOLS_034,DA,BI_VISUALIZATION,TOOL_TABLEAU,THEORY,HARD,0.8,0,0.8817,0.88,2025-01-05 00:52:00,37
u_0002,GEN_DA_PYTHON_DA_039,DA,PYTHON_ANALYTICS,PYTHON_PANDAS,THEORY,HARD,0.8,2,0.8142,0.8291,2025-01-05 00:58:00,38
u_0002,GEN_DA_STATISTICS_026,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,HARD,0.8,0,0.8003,0.7987,2025-01-05 01:05:00,39
u_0002,GEN_DA_ANALYTICS_069,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,HARD,0.8,2,0.8823,0.8917,2025-01-05 01:13:00,40
u_0460,CONV_FB_0023,DE,DATA_PIPELINE,DATA_PIPELINE,FILL_BLANK,EASY,0.3,1,0.429,0.4747,2025-01-07 20:29:00,1
u_0460,GEN_DE_PIPELINES_033,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,EASY,0.3,2,0.4747,0.5167,2025-01-07 20:33:00,2
u_0460,CONV_FB_0041,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,FILL_BLANK,EASY,0.3,1,0.491,0.5317,2025-01-07 20:40:00,3
u_0460,DE_OB_342,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,EASY,0.3,2,0.5317,0.5692,2025-01-07 20:48:00,4
u_0460,DE_OB_114,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,PRACTICE,EASY,0.3,0,0.365,0.3643,2025-01-07 20:56:00,5
u_0460,DE_OB_334,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,EASY,0.3,1,0.5692,0.6036,2025-01-07 20:59:00,6
u_0460,DE_OB_157,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,EASY,0.3,1,0.3643,0.4151,2025-01-07 21:03:00,7
u_0460,CONV_FB_0020,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,FILL_BLANK,EASY,0.3,2,0.4151,0.4619,2025-01-07 21:08:00,8
u_0460,GEN_DE_CLOUD_STORAGE_008,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,EASY,0.3,2,0.4619,0.505,2025-01-07 21:12:00,9
u_0460,DE_OB_190,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,1,0.571,0.6053,2025-01-07 21:17:00,10
u_0460,DE_OB_277,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,1,0.6053,0.6369,2025-01-07 21:22:00,11
u_0460,DE_OB_210,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,2,0.6369,0.6659,2025-01-07 21:29:00,12
u_0460,DE_OB_235,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,2,0.6659,0.6927,2025-01-07 21:32:00,13
u_0460,DE_OB_078,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,EASY,0.3,1,0.505,0.5446,2025-01-07 21:35:00,14
u_0460,DE_OB_285,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,2,0.6927,0.7173,2025-01-07 21:42:00,15
u_0460,DE_OB_189,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,EASY,0.3,2,0.7173,0.7399,2025-01-07 21:46:00,16
u_0460,GEN_DE_SYSTEM_071,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,EASY,0.3,2,0.291,0.3477,2025-01-07 21:54:00,17
u_0460,GEN_DE_SYSTEM_072,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,EASY,0.3,0,0.3477,0.347,2025-01-07 22:00:00,18
u_0460,GEN_DE_SYSTEM_089,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,EASY,0.3,2,0.347,0.3993,2025-01-07 22:07:00,19
u_0460,GEN_DE_SYSTEM_029,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,EASY,0.3,2,0.3993,0.4473,2025-01-07 22:11:00,20
u_0460,GEN_DE_PIPELINES_003,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,MEDIUM,0.55,1,0.5167,0.5554,2025-01-07 22:14:00,21
u_0460,GEN_DE_SYSTEM_088,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,EASY,0.3,1,0.4473,0.4915,2025-01-07 22:19:00,22
u_0460,GEN_DE_PIPELINES_027,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,MEDIUM,0.55,2,0.5554,0.5909,2025-01-07 22:27:00,23
u_0460,DE_OB_333,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,CODING,MEDIUM,0.55,2,0.6036,0.6354,2025-01-07 22:30:00,24
u_0460,DE_OB_379,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,2,0.6354,0.6645,2025-01-07 22:35:00,25
u_0460,GEN_DE_PIPELINES_012,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,MEDIUM,0.55,2,0.5909,0.6237,2025-01-07 22:39:00,26
u_0460,DE_OB_327,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,1,0.6645,0.6914,2025-01-07 22:47:00,27
u_0460,GEN_DE_DATA_ARCHITECTURE_019,DE,DATA_ARCHITECTURE_MODELING,ARCH_DATA_ARCHITECTURE,THEORY,MEDIUM,0.55,1,0.6914,0.7161,2025-01-07 22:52:00,28
u_0460,GEN_DE_PIPELINES_009,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,MEDIUM,0.55,2,0.6237,0.6538,2025-01-07 23:00:00,29
u_0460,DE_OB_112,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,PRACTICE,MEDIUM,0.55,1,0.5446,0.581,2025-01-07 23:07:00,30
u_0460,DE_OB_255,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,PRACTICE,MEDIUM,0.55,2,0.7399,0.7607,2025-01-07 23:12:00,31
u_0460,GEN_DE_DATABASES_041,DE,DATABASE_INTERNALS,DATABASE_INTERNALS,THEORY,MEDIUM,0.55,0,0.7607,0.7592,2025-01-07 23:18:00,32
u_0460,GEN_DE_CLOUD_STORAGE_049,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,MEDIUM,0.55,1,0.581,0.6145,2025-01-07 23:23:00,33
u_0460,GEN_DE_SYSTEM_005,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,MEDIUM,0.55,2,0.4915,0.5322,2025-01-07 23:27:00,34
u_0460,GEN_DE_SYSTEM_063,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,MEDIUM,0.55,1,0.5322,0.5696,2025-01-07 23:33:00,35
u_0460,DE_OB_322,DE,DATA_ARCHITECTURE_MODELING,DATA_ARCHITECTURE_MODELING,THEORY,MEDIUM,0.55,2,0.7161,0.7388,2025-01-07 23:38:00,36
u_0460,GEN_DE_CLOUD_STORAGE_024,DE,BIG_DATA_CLOUD_TOOLS,BIG_DATA_CLOUD_TOOLS,THEORY,HARD,0.8,0,0.6145,0.6133,2025-01-07 23:46:00,37
u_0460,GEN_DE_PIPELINES_036,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,HARD,0.8,1,0.6538,0.6815,2025-01-07 23:51:00,38
u_0460,GEN_DE_PIPELINES_038,DE,DATA_PIPELINE,DATA_PIPELINE,THEORY,HARD,0.8,0,0.6815,0.6801,2025-01-07 23:59:00,39
u_0460,DE_OB_404,DE,SYSTEM_ARCHITECTURE,SYSTEM_ARCHITECTURE,THEORY,HARD,0.8,0,0.5696,0.5685,2025-01-08 00:07:00,40
u_0081,DA_LZ_007,DA,SQL_DATABASE,SQL_DATABASE,CODING,EASY,0.3,1,0.211,0.2741,2024-03-23 10:42:00,1
u_0081,DA_LZ_125,DA,SQL_DATABASE,SQL_DATABASE,MC_SINGLE,EASY,0.3,2,0.2741,0.3322,2024-03-23 10:45:00,2
u_0081,DA_LZ_005,DA,SQL_DATABASE,SQL_DATABASE,CODING,EASY,0.3,0,0.3322,0.3315,2024-03-23 10:50:00,3
u_0081,GEN_DA_BI_TOOLS_033,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,2,0.123,0.1932,2024-03-23 10:54:00,4
u_0081,DA_LZ_008,DA,SQL_DATABASE,SQL_DATABASE,CODING,EASY,0.3,0,0.3315,0.3309,2024-03-23 10:58:00,5
u_0081,DA_LZ_100,DA,SQL_DATABASE,SQL_DATABASE,MC_SINGLE,EASY,0.3,1,0.3309,0.3844,2024-03-23 11:05:00,6
u_0081,GEN_DA_BI_TOOLS_025,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,2,0.1932,0.2577,2024-03-23 11:11:00,7
u_0081,GEN_DA_BI_TOOLS_036,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,0,0.2577,0.2572,2024-03-23 11:16:00,8
u_0081,GEN_DA_BI_TOOLS_023,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,0,0.2572,0.2567,2024-03-23 11:21:00,9
u_0081,GEN_DA_PYTHON_DA_036,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,EASY,0.3,0,0.154,0.1537,2024-03-23 11:25:00,10
u_0081,DA_GH_103,DA,SQL_DATABASE,SQL_DATABASE,CODING,MEDIUM,0.55,0,0.3844,0.3836,2024-03-23 11:32:00,11
u_0081,DA_LZ_080,DA,SQL_DATABASE,SQL_DATABASE,PRACTICE,MEDIUM,0.55,0,0.3836,0.3829,2024-03-23 11:36:00,12
u_0081,GEN_DA_BI_TOOLS_017,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,0,0.2567,0.2562,2024-03-23 11:42:00,13
u_0081,GEN_DA_ANALYTICS_086,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,EASY,0.3,1,0.231,0.2925,2024-03-23 11:47:00,14
u_0081,GEN_DA_BI_TOOLS_008,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,1,0.2562,0.3157,2024-03-23 11:54:00,15
u_0081,GEN_DA_BI_TOOLS_012,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,1,0.3157,0.3704,2024-03-23 12:02:00,16
u_0081,GEN_DA_STATISTICS_010,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,0,0.052,0.0519,2024-03-23 12:06:00,17
u_0081,DA_YH_061,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,0,0.0519,0.0518,2024-03-23 12:12:00,18
u_0081,CONV_FB_0014,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,FILL_BLANK,MEDIUM,0.55,0,0.0518,0.0517,2024-03-23 12:16:00,19
u_0081,GEN_DA_STATISTICS_015,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,0,0.0517,0.0516,2024-03-23 12:23:00,20
u_0081,GEN_DA_STATISTICS_022,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,0,0.0516,0.0515,2024-03-23 12:30:00,21
u_0081,GEN_DA_ANALYTICS_067,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,0,0.3704,0.3697,2024-03-23 12:38:00,22
u_0081,DA_YH_066,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,0,0.0515,0.0514,2024-03-23 12:41:00,23
u_0081,DA_YH_058,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,0,0.0514,0.0513,2024-03-23 12:46:00,24
u_0081,GEN_DA_STATISTICS_012,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,0,0.0513,0.0512,2024-03-23 12:49:00,25
u_0081,GEN_DA_ANALYTICS_073,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,1,0.2925,0.3491,2024-03-23 12:52:00,26
u_0081,GEN_DA_ANALYTICS_060,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,0,0.3491,0.3484,2024-03-23 12:56:00,27
u_0081,GEN_DA_ANALYTICS_050,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,2,0.3484,0.4005,2024-03-23 13:00:00,28
u_0081,GEN_DA_ANALYTICS_093,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,0,0.4005,0.3997,2024-03-23 13:08:00,29
u_0081,GEN_DA_PYTHON_DA_037,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,0,0.1537,0.1534,2024-03-23 13:16:00,30
u_0081,GEN_DA_PYTHON_DA_027,DA,PYTHON_ANALYTICS,PYTHON_PANDAS,THEORY,MEDIUM,0.55,0,0.1534,0.1531,2024-03-23 13:23:00,31
u_0081,GEN_DA_PYTHON_DA_014,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,0,0.1531,0.1528,2024-03-23 13:29:00,32
u_0081,GEN_DA_PYTHON_DA_005,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,0,0.1528,0.1525,2024-03-23 13:34:00,33
u_0081,GEN_DA_PYTHON_DA_018,DA,PYTHON_ANALYTICS,PYTHON_PANDAS,THEORY,MEDIUM,0.55,0,0.1525,0.1522,2024-03-23 13:40:00,34
u_0081,GEN_DA_PYTHON_DA_010,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,1,0.1522,0.22,2024-03-23 13:45:00,35
u_0081,DA_LZ_122,DA,SQL_DATABASE,SQL_DATABASE,MC_SINGLE,HARD,0.8,0,0.3829,0.3821,2024-03-23 13:48:00,36
u_0081,GEN_DA_ANALYTICS_049,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,HARD,0.8,0,0.3997,0.3989,2024-03-23 13:53:00,37
u_0081,GEN_DA_PYTHON_DA_044,DA,PYTHON_ANALYTICS,PYTHON_PANDAS,THEORY,HARD,0.8,0,0.22,0.2195,2024-03-23 14:00:00,38
u_0081,GEN_DA_ANALYTICS_069,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,HARD,0.8,0,0.3989,0.3981,2024-03-23 14:04:00,39
u_0081,GEN_DA_ANALYTICS_097,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,HARD,0.8,1,0.3981,0.4463,2024-03-23 14:10:00,40
u_0223,DS_YH_031,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,THEORY,EASY,0.3,1,0.317,0.3716,2025-07-28 18:44:00,1
u_0223,DS_YH_006,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,THEORY,EASY,0.3,0,0.3716,0.3709,2025-07-28 18:47:00,2
u_0223,CONV_TF_0017,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,TRUE_FALSE,EASY,0.3,1,0.3709,0.4212,2025-07-28 18:52:00,3
u_0223,DS_GH_011,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,EASY,0.3,1,0.163,0.23,2025-07-28 18:56:00,4
u_0223,DS_YH_081,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,EASY,0.3,0,0.23,0.2295,2025-07-28 19:04:00,5
u_0223,CONV_FB_0028,DS,EVALUATION_METRICS,EVALUATION_METRICS,FILL_BLANK,EASY,0.3,0,0.2295,0.229,2025-07-28 19:11:00,6
u_0223,DS_GH_021,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,EASY,0.3,1,0.331,0.3845,2025-07-28 19:14:00,7
u_0223,DS_GH_007,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,EASY,0.3,2,0.229,0.2907,2025-07-28 19:18:00,8
u_0223,DS_GH_041,DS,DEEP_LEARNING,DEEP_LEARNING,THEORY,EASY,0.3,2,0.134,0.2033,2025-07-28 19:23:00,9
u_0223,GEN_DS_NLP_016,DS,NLP,NLP,THEORY,EASY,0.3,0,0.136,0.1357,2025-07-28 19:30:00,10
u_0223,GEN_DS_NLP_018,DS,NLP,NLP,THEORY,EASY,0.3,0,0.1357,0.1355,2025-07-28 19:36:00,11
u_0223,GEN_DS_NLP_015,DS,NLP,NLP,THEORY,EASY,0.3,0,0.1355,0.1352,2025-07-28 19:39:00,12
u_0223,GEN_DS_MLOPS_TS_058,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,EASY,0.3,1,0.328,0.3818,2025-07-28 19:45:00,13
u_0223,DS_YH_049,DS,DEEP_LEARNING,DEEP_LEARNING,THEORY,EASY,0.3,0,0.2033,0.2029,2025-07-28 19:48:00,14
u_0223,CONV_FB_0009,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,FILL_BLANK,MEDIUM,0.55,1,0.4212,0.4675,2025-07-28 19:52:00,15
u_0223,CONV_FB_0039,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,FILL_BLANK,MEDIUM,0.55,2,0.4675,0.5101,2025-07-28 19:59:00,16
u_0223,CONV_TF_0085,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,TRUE_FALSE,MEDIUM,0.55,0,0.3845,0.3838,2025-07-28 20:02:00,17
u_0223,GEN_DS_DATA_ENG_DS_022,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,MEDIUM,0.55,0,0.3838,0.383,2025-07-28 20:05:00,18
u_0223,GEN_DS_MLOPS_TS_001,DS,MLOPS,MLOPS,THEORY,EASY,0.3,0,0.38,0.3792,2025-07-28 20:10:00,19
u_0223,DS_GH_024,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,MEDIUM,0.55,0,0.383,0.3822,2025-07-28 20:16:00,20
u_0223,DS_YH_046,DS,DEEP_LEARNING,DEEP_LEARNING,THEORY,MEDIUM,0.55,0,0.2029,0.2025,2025-07-28 20:20:00,21
u_0223,GEN_DS_DEEP_LEARNING_006,DS,DEEP_LEARNING,DEEP_LEARNING,THEORY,MEDIUM,0.55,0,0.2025,0.2021,2025-07-28 20:28:00,22
u_0223,DS_GH_097,DS,TIME_SERIES,TIME_SERIES,THEORY,MEDIUM,0.55,1,0.3818,0.4312,2025-07-28 20:32:00,23
u_0223,GEN_DS_NLP_037,DS,NLP,NLP,THEORY,MEDIUM,0.55,0,0.1352,0.1349,2025-07-28 20:35:00,24
u_0223,GEN_DS_MLOPS_TS_049,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,MEDIUM,0.55,1,0.4312,0.4767,2025-07-28 20:43:00,25
u_0223,GEN_DS_MLOPS_TS_067,DS,MLOPS,MLOPS,THEORY,MEDIUM,0.55,0,0.3792,0.3785,2025-07-28 20:49:00,26
u_0223,GEN_DS_MLOPS_TS_071,DS,MLOPS,MLOPS,THEORY,MEDIUM,0.55,0,0.3785,0.3777,2025-07-28 20:56:00,27
u_0223,CONV_TF_0092,DS,TIME_SERIES,TIME_SERIES,TRUE_FALSE,MEDIUM,0.55,0,0.4767,0.4758,2025-07-28 21:02:00,28
u_0223,GEN_DS_MLOPS_TS_094,DS,MLOPS,MLOPS,THEORY,MEDIUM,0.55,1,0.3777,0.4275,2025-07-28 21:10:00,29
u_0223,GEN_DS_EVALUATION_003,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,MEDIUM,0.55,0,0.2907,0.2901,2025-07-28 21:13:00,30
u_0223,GEN_DS_EVALUATION_022,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,MEDIUM,0.55,0,0.2901,0.2896,2025-07-28 21:20:00,31
u_0223,GEN_DS_MLOPS_TS_024,DS,MLOPS,MLOPS,THEORY,MEDIUM,0.55,0,0.4275,0.4267,2025-07-28 21:25:00,32
